states,cases,date
pb,25,21-May-20
py,0,21-May-20
rj,81,21-May-20
sk,0,21-May-20
tg,23,21-May-20
tn,400,21-May-20
tr,32,21-May-20
tt,3131,21-May-20
un,0,21-May-20
up,138,21-May-20
ut,0,21-May-20
wb,57,21-May-20
an,0,21-May-20
ap,1,21-May-20
ar,0,21-May-20
as,0,21-May-20
br,0,21-May-20
ch,0,21-May-20
ct,0,21-May-20
dd,0,21-May-20
dl,18,21-May-20
dn,0,21-May-20
ga,0,21-May-20
gj,24,21-May-20
hp,0,21-May-20
hr,0,21-May-20
jh,0,21-May-20
jk,2,21-May-20
ka,0,21-May-20
kl,0,21-May-20
la,0,21-May-20
ld,0,21-May-20
mh,64,21-May-20
ml,0,21-May-20
mn,0,21-May-20
mp,4,21-May-20
mz,0,21-May-20
nl,0,21-May-20
or,1,21-May-20
pb,1,21-May-20
py,0,21-May-20
rj,4,21-May-20
sk,0,21-May-20
tg,5,21-May-20
tn,7,21-May-20
tr,0,21-May-20
tt,148,21-May-20
un,0,21-May-20
up,11,21-May-20
ut,0,21-May-20
wb,6,21-May-20
an,0,22-May-20
ap,62,22-May-20
ar,0,22-May-20
as,15,22-May-20
br,179,22-May-20
ch,1,22-May-20
ct,44,22-May-20
dd,0,22-May-20
dl,660,22-May-20
dn,0,22-May-20
ga,2,22-May-20
gj,363,22-May-20
hp,16,22-May-20
hr,37,22-May-20
jh,20,22-May-20
jk,40,22-May-20
ka,138,22-May-20
kl,42,22-May-20
la,2,22-May-20
ld,0,22-May-20
mh,2940,22-May-20
ml,0,22-May-20
mn,1,22-May-20
mp,189,22-May-20
mz,0,22-May-20
nl,0,22-May-20
or,86,22-May-20
pb,1,22-May-20
py,3,22-May-20
rj,267,22-May-20
sk,0,22-May-20
tg,62,22-May-20
tn,786,22-May-20
tr,0,22-May-20
tt,6536,22-May-20
un,217,22-May-20
up,220,22-May-20
ut,8,22-May-20
wb,135,22-May-20
an,0,22-May-20
ap,26,22-May-20
ar,0,22-May-20
as,0,22-May-20
br,58,22-May-20
ch,0,22-May-20
ct,3,22-May-20
dd,0,22-May-20
dl,330,22-May-20
dn,0,22-May-20
ga,9,22-May-20
gj,392,22-May-20
hp,0,22-May-20
hr,25,22-May-20
jh,0,22-May-20
jk,36,22-May-20
ka,26,22-May-20
kl,2,22-May-20
la,0,22-May-20
ld,0,22-May-20
mh,857,22-May-20
ml,0,22-May-20
mn,0,22-May-20
mp,245,22-May-20
mz,0,22-May-20
nl,0,22-May-20
or,43,22-May-20
pb,28,22-May-20
py,0,22-May-20
rj,195,22-May-20
sk,0,22-May-20
tg,7,22-May-20
tn,846,22-May-20
tr,4,22-May-20
tt,3280,22-May-20
un,0,22-May-20
up,120,22-May-20
ut,0,22-May-20
wb,28,22-May-20
an,0,22-May-20
ap,1,22-May-20
ar,0,22-May-20
as,0,22-May-20
br,2,22-May-20
ch,0,22-May-20
ct,0,22-May-20
dd,0,22-May-20
dl,14,22-May-20
dn,0,22-May-20
ga,0,22-May-20
gj,29,22-May-20
hp,0,22-May-20
hr,2,22-May-20
jh,0,22-May-20
jk,0,22-May-20
ka,0,22-May-20
kl,1,22-May-20
la,0,22-May-20
ld,0,22-May-20
mh,63,22-May-20
ml,0,22-May-20
mn,0,22-May-20
mp,1,22-May-20
mz,0,22-May-20
nl,0,22-May-20
or,0,22-May-20
pb,0,22-May-20
py,0,22-May-20
rj,2,22-May-20
sk,0,22-May-20
tg,3,22-May-20
tn,4,22-May-20
tr,0,22-May-20
tt,142,22-May-20
un,0,22-May-20
up,14,22-May-20
ut,0,22-May-20
wb,6,22-May-20
an,0,23-May-20
ap,47,23-May-20
ar,0,23-May-20
as,121,23-May-20
br,228,23-May-20
ch,6,23-May-20
ct,42,23-May-20
dd,0,23-May-20
dl,591,23-May-20
dn,1,23-May-20
ga,1,23-May-20
gj,396,23-May-20
hp,17,23-May-20
hr,64,23-May-20
jh,27,23-May-20
jk,80,23-May-20
ka,216,23-May-20
kl,62,23-May-20
la,3,23-May-20
ld,0,23-May-20
mh,2608,23-May-20
ml,0,23-May-20
mn,1,23-May-20
mp,201,23-May-20
mz,0,23-May-20
nl,0,23-May-20
or,80,23-May-20
pb,16,23-May-20
py,0,23-May-20
rj,248,23-May-20
sk,1,23-May-20
tg,52,23-May-20
tn,759,23-May-20
tr,16,23-May-20
tt,6663,23-May-20
un,279,23-May-20
up,282,23-May-20
ut,91,23-May-20
wb,127,23-May-20
an,0,23-May-20
ap,48,23-May-20
ar,0,23-May-20
as,2,23-May-20
br,24,23-May-20
ch,1,23-May-20
ct,2,23-May-20
dd,0,23-May-20
dl,370,23-May-20
dn,0,23-May-20
ga,0,23-May-20
gj,289,23-May-20
hp,2,23-May-20
hr,44,23-May-20
jh,5,23-May-20
jk,54,23-May-20
ka,11,23-May-20
kl,3,23-May-20
la,0,23-May-20
ld,0,23-May-20
mh,821,23-May-20
ml,0,23-May-20
mn,0,23-May-20
mp,178,23-May-20
mz,0,23-May-20
nl,0,23-May-20
or,61,23-May-20
pb,23,23-May-20
py,0,23-May-20
rj,106,23-May-20
sk,0,23-May-20
tg,25,23-May-20
tn,363,23-May-20
tr,0,23-May-20
tt,2576,23-May-20
un,0,23-May-20
up,82,23-May-20
ut,2,23-May-20
wb,60,23-May-20
an,0,23-May-20
ap,1,23-May-20
ar,0,23-May-20
as,0,23-May-20
br,0,23-May-20
ch,0,23-May-20
ct,0,23-May-20
dd,0,23-May-20
dl,23,23-May-20
dn,0,23-May-20
ga,0,23-May-20
gj,27,23-May-20
hp,0,23-May-20
hr,0,23-May-20
jh,0,23-May-20
jk,1,23-May-20
ka,1,23-May-20
kl,0,23-May-20
la,0,23-May-20
ld,0,23-May-20
mh,60,23-May-20
ml,0,23-May-20
mn,0,23-May-20
mp,9,23-May-20
mz,0,23-May-20
nl,0,23-May-20
or,0,23-May-20
pb,0,23-May-20
py,0,23-May-20
rj,7,23-May-20
sk,0,23-May-20
tg,1,23-May-20
tn,5,23-May-20
tr,0,23-May-20
tt,142,23-May-20
un,0,23-May-20
up,3,23-May-20
ut,0,23-May-20
wb,4,23-May-20
an,0,24-May-20
ap,66,24-May-20
ar,1,24-May-20
as,46,24-May-20
br,180,24-May-20
ch,37,24-May-20
ct,38,24-May-20
dd,0,24-May-20
dl,508,24-May-20
dn,0,24-May-20
ga,11,24-May-20
gj,394,24-May-20
hp,18,24-May-20
hr,53,24-May-20
jh,20,24-May-20
jk,52,24-May-20
ka,130,24-May-20
kl,53,24-May-20
la,3,24-May-20
ld,0,24-May-20
mh,3041,24-May-20
ml,0,24-May-20
mn,3,24-May-20
mp,294,24-May-20
mz,0,24-May-20
nl,0,24-May-20
or,67,24-May-20
pb,15,24-May-20
py,15,24-May-20
rj,286,24-May-20
sk,0,24-May-20
tg,41,24-May-20
tn,765,24-May-20
tr,3,24-May-20
tt,7111,24-May-20
un,439,24-May-20
up,251,24-May-20
ut,73,24-May-20
wb,208,24-May-20
an,0,24-May-20
ap,62,24-May-20
ar,0,24-May-20
as,1,24-May-20
br,49,24-May-20
ch,0,24-May-20
ct,0,24-May-20
dd,0,24-May-20
dl,273,24-May-20
dn,0,24-May-20
ga,0,24-May-20
gj,243,24-May-20
hp,2,24-May-20
hr,15,24-May-20
jh,7,24-May-20
jk,35,24-May-20
ka,46,24-May-20
kl,5,24-May-20
la,0,24-May-20
ld,0,24-May-20
mh,1196,24-May-20
ml,0,24-May-20
mn,2,24-May-20
mp,141,24-May-20
mz,0,24-May-20
nl,0,24-May-20
or,53,24-May-20
pb,28,24-May-20
py,2,24-May-20
rj,62,24-May-20
sk,0,24-May-20
tg,24,24-May-20
tn,833,24-May-20
tr,13,24-May-20
tt,3285,24-May-20
un,0,24-May-20
up,132,24-May-20
ut,3,24-May-20
wb,58,24-May-20
an,0,24-May-20
ap,0,24-May-20
ar,0,24-May-20
as,0,24-May-20
br,0,24-May-20
ch,1,24-May-20
ct,0,24-May-20
dd,0,24-May-20
dl,30,24-May-20
dn,0,24-May-20
ga,0,24-May-20
gj,29,24-May-20
hp,0,24-May-20
hr,0,24-May-20
jh,1,24-May-20
jk,0,24-May-20
ka,0,24-May-20
kl,1,24-May-20
la,0,24-May-20
ld,0,24-May-20
mh,58,24-May-20
ml,0,24-May-20
mn,0,24-May-20
mp,9,24-May-20
mz,0,24-May-20
nl,0,24-May-20
or,0,24-May-20
pb,1,24-May-20
py,0,24-May-20
rj,3,24-May-20
sk,0,24-May-20
tg,4,24-May-20
tn,8,24-May-20
tr,0,24-May-20
tt,156,24-May-20
un,0,24-May-20
up,6,24-May-20
ut,2,24-May-20
wb,3,24-May-20
an,0,25-May-20
ap,106,25-May-20
ar,0,25-May-20
as,156,25-May-20
br,163,25-May-20
ch,4,25-May-20
ct,40,25-May-20
dd,0,25-May-20
dl,635,25-May-20
dn,0,25-May-20
ga,1,25-May-20
gj,405,25-May-20
hp,20,25-May-20
hr,29,25-May-20
jh,35,25-May-20
jk,47,25-May-20
ka,93,25-May-20
kl,49,25-May-20
la,1,25-May-20
ld,0,25-May-20
mh,2436,25-May-20
ml,1,25-May-20
mn,4,25-May-20
mp,194,25-May-20
mz,0,25-May-20
nl,3,25-May-20
or,102,25-May-20
pb,21,25-May-20
py,8,25-May-20
rj,272,25-May-20
sk,0,25-May-20
tg,66,25-May-20
tn,805,25-May-20
tr,4,25-May-20
tt,6414,25-May-20
un,304,25-May-20
up,229,25-May-20
ut,32,25-May-20
wb,149,25-May-20
an,0,25-May-20
ap,51,25-May-20
ar,0,25-May-20
as,5,25-May-20
br,31,25-May-20
ch,8,25-May-20
ct,3,25-May-20
dd,0,25-May-20
dl,231,25-May-20
dn,0,25-May-20
ga,3,25-May-20
gj,224,25-May-20
hp,4,25-May-20
hr,37,25-May-20
jh,0,25-May-20
jk,0,25-May-20
ka,51,25-May-20
kl,12,25-May-20
la,0,25-May-20
ld,0,25-May-20
mh,1186,25-May-20
ml,0,25-May-20
mn,0,25-May-20
mp,163,25-May-20
mz,0,25-May-20
nl,0,25-May-20
or,99,25-May-20
pb,15,25-May-20
py,5,25-May-20
rj,208,25-May-20
sk,0,25-May-20
tg,72,25-May-20
tn,407,25-May-20
tr,0,25-May-20
tt,3012,25-May-20
un,0,25-May-20
up,122,25-May-20
ut,0,25-May-20
wb,75,25-May-20
an,0,25-May-20
ap,0,25-May-20
ar,0,25-May-20
as,0,25-May-20
br,2,25-May-20
ch,0,25-May-20
ct,0,25-May-20
dd,0,25-May-20
dl,15,25-May-20
dn,0,25-May-20
ga,0,25-May-20
gj,30,25-May-20
hp,0,25-May-20
hr,0,25-May-20
jh,0,25-May-20
jk,2,25-May-20
ka,2,25-May-20
kl,0,25-May-20
la,0,25-May-20
ld,0,25-May-20
mh,60,25-May-20
ml,0,25-May-20
mn,0,25-May-20
mp,10,25-May-20
mz,0,25-May-20
nl,0,25-May-20
or,0,25-May-20
pb,0,25-May-20
py,0,25-May-20
rj,4,25-May-20
sk,0,25-May-20
tg,3,25-May-20
tn,7,25-May-20
tr,0,25-May-20
tt,150,25-May-20
un,0,25-May-20
up,8,25-May-20
ut,1,25-May-20
wb,6,25-May-20
